journal_id,url,identifier,eid,title,creator,publication_name,issn,eissn,volume,issue,page_range,cover_date,cited_by,doi
d2b931d6-7f62-4a34-a6d6-061faac15ece,https://api.elsevier.com/content/abstract/scopus_id/85086576642,85086576642,2-s2.0-85086576642,Advances and Prospects of Terrestrial Thermal Spring Travertine Research,Wen H.,Acta Sedimentologica Sinica,10000550,,37,6,1162-1180,2019-01-01,6,10.14027/j.issn.1000-0550.2019.066
ae256b6c-6d09-400b-80ac-5deb8de71474,https://api.elsevier.com/content/abstract/scopus_id/85082094587,85082094587,2-s2.0-85082094587,Truffle and truffle-like fungi from continental africa,Thomas P.W.,Acta Mycologica,0001625X,2353074X,54,2,,2019-01-01,12,10.5586/am.1132
03da709a-94a8-461a-82d1-a91b3bd150d0,https://api.elsevier.com/content/abstract/scopus_id/85077562950,85077562950,2-s2.0-85077562950,Women's knowledge and the role of local female leaders in ending the practice of the early marriage of girls in rural communities of Indonesia,Susanti E.,Journal of International Women's Studies,,15398706,20,9,13-28,2019-01-01,5,
476c9484-b598-4d69-b404-30d5e25f7372,https://api.elsevier.com/content/abstract/scopus_id/85077274232,85077274232,2-s2.0-85077274232,Cumulativeness and the logic of systematic social inquiry,Tessler M.A.,The Evaluation and Application of Survey Research in the Arab World,,,,,188-206,2019-01-01,0,
d29f8a8e-2ed0-4684-b467-8d4e9d89a097,https://api.elsevier.com/content/abstract/scopus_id/85073727730,85073727730,2-s2.0-85073727730,A review of medical distribution logistics in pharmaceutical supply chain,Khoukhi S.,International Journal of Logistics Systems and Management,17427967,17427975,34,3,297-326,2019-01-01,13,10.1504/IJLSM.2019.103085
c7e793db-72e6-4810-a869-6947dc3c4f5a,https://api.elsevier.com/content/abstract/scopus_id/85068673446,85068673446,2-s2.0-85068673446,"Anecdotes in Primatology: Temporal Trends, Anthropocentrism, and Hierarchies of Knowledge",Ramsay M.S.,American Anthropologist,00027294,15481433,121,3,680-693,2019-01-01,24,10.1111/aman.13295
44f8e98d-54f9-4301-a845-4fecf3ffbad1,https://api.elsevier.com/content/abstract/scopus_id/85063225952,85063225952,2-s2.0-85063225952,What historical baseline for bird populations in France: Getting our ornithological memory back,Barbraud C.,Alauda,00024619,,87,1,41-50,2019-01-01,4,
8dcd1a3e-e97d-41cd-acfc-79171d296fe8,https://api.elsevier.com/content/abstract/scopus_id/85086563908,85086563908,2-s2.0-85086563908,Migration as a challenge to couple relationships: The point of view of muslim women,Accordini M.,Societies,,20754698,8,4,,2018-12-01,10,10.3390/soc8040120
0c60bc77-988a-48fb-a305-ae142a927c55,https://api.elsevier.com/content/abstract/scopus_id/85052931597,85052931597,2-s2.0-85052931597,Environmental innovation inertia: Analyzing the business circumstances for environmental process and product innovations,Choi H.,Business Strategy and the Environment,09644733,10990836,27,8,1623-1634,2018-12-01,21,10.1002/bse.2228
e43377a8-c6d3-408b-a775-1fae37cb1aac,https://api.elsevier.com/content/abstract/scopus_id/85047091502,85047091502,2-s2.0-85047091502,Does the sequencing of related and unrelated export diversification matter? Evidence from Colombian exporters,Boehe D.,International Business Review,09695931,,27,6,1141-1149,2018-12-01,10,10.1016/j.ibusrev.2018.04.005
23663a34-39be-422b-8cd3-8cb4a38bfa21,https://api.elsevier.com/content/abstract/scopus_id/85105052144,85105052144,2-s2.0-85105052144,Global gender politics: Fifth edition,Runyan A.S.,Global Gender Politics: Fifth Edition,,,,,1-198,2018-10-11,5,10.4324/9780429453458
b05ce93f-64bd-4cb9-b1b6-ee4e6c81aa35,https://api.elsevier.com/content/abstract/scopus_id/85054321679,85054321679,2-s2.0-85054321679,Are migrants selected on motivational orientations? selectivity patterns amongst international migrants in Europe,Polavieja J.G.,European Sociological Review,02667215,14682672,34,5,570-588,2018-10-01,36,10.1093/esr/jcy025
84165e6b-5490-4eb4-b257-ed8a3b98db03,https://api.elsevier.com/content/abstract/scopus_id/85053045735,85053045735,2-s2.0-85053045735,"A comprehensive review on equine influenza virus: Etiology, epidemiology, pathobiology, advances in developing diagnostics, vaccines, and control strategies",Singh R.K.,Frontiers in Microbiology,,1664302X,9,SEP,,2018-09-06,40,10.3389/fmicb.2018.01941
a1662128-d484-4f4b-8de3-ecbfc26f01ca,https://api.elsevier.com/content/abstract/scopus_id/85075492360,85075492360,2-s2.0-85075492360,Service innovation: Towards a religious trajectory,Gallouj C.,A Research Agenda for Service Innovation,,,,,116-147,2018-08-31,1,
6099a553-73a2-4a2e-bc17-910502f6746b,https://api.elsevier.com/content/abstract/scopus_id/85053002896,85053002896,2-s2.0-85053002896,World Management of Geminiviruses,Rojas M.R.,Annual Review of Phytopathology,00664286,15452107,56,,637-677,2018-08-25,207,10.1146/annurev-phyto-080615-100327
a5e7be5f-8add-4d00-b18e-1df5e0130626,https://api.elsevier.com/content/abstract/scopus_id/85046770529,85046770529,2-s2.0-85046770529,Language group differences in time preferences: Evidence from primary school children in a bilingual city,Sutter M.,European Economic Review,00142921,,106,,21-34,2018-07-01,33,10.1016/j.euroecorev.2018.04.003
6a304819-eb0d-466d-a4a0-5c2e655979c2,https://api.elsevier.com/content/abstract/scopus_id/85046413385,85046413385,2-s2.0-85046413385,The experience of ethnic prejudice of Turkish ethnic minorities in Flanders: Does it affect parental preferences about partner selection?,Van Pottelberge A.,International Journal of Intercultural Relations,01471767,,65,,30-41,2018-06-01,2,10.1016/j.ijintrel.2018.03.008
d69a77f2-760a-4174-bc4d-be4fb0eaba09,https://api.elsevier.com/content/abstract/scopus_id/85045948814,85045948814,2-s2.0-85045948814,Women's Education in the Muslim World,McClendon D.,Population and Development Review,00987921,17284457,44,2,311-342,2018-06-01,14,10.1111/padr.12142
3e43f45f-83f5-49e8-a63f-80d8a426817d,https://api.elsevier.com/content/abstract/scopus_id/85042396843,85042396843,2-s2.0-85042396843,Gender and capacity building: A multi-layered study of empowerment,Eger C.,World Development,0305750X,18735991,106,,207-219,2018-06-01,62,10.1016/j.worlddev.2018.01.024
db6bc408-d9f5-4587-81ba-1e1f8cc649ab,https://api.elsevier.com/content/abstract/scopus_id/85061914184,85061914184,2-s2.0-85061914184,Human resources disclosures by African and Caribbean companies,Bowrin A.R.,Journal of Accounting in Emerging Economies,20421168,20421176,8,2,244-278,2018-05-08,21,10.1108/JAEE-07-2016-0065
a550c8e3-d3ab-49ba-9780-41225c7f6b51,https://api.elsevier.com/content/abstract/scopus_id/85044791879,85044791879,2-s2.0-85044791879,"Status and drivers of maternal, newborn, child and adolescent health in the Islamic world: a comparative analysis",Akseer N.,The Lancet,01406736,1474547X,391,10129,1493-1512,2018-04-14,34,10.1016/S0140-6736(18)30183-1
84c382ae-4f73-4bda-88ba-7ce2c7f82178,https://api.elsevier.com/content/abstract/scopus_id/85046530474,85046530474,2-s2.0-85046530474,Learning-by-exporting effects on innovative performance: Empiric study results,Trachuk A.,Knowledge Management Research and Practice,14778238,14778246,16,2,220-234,2018-04-03,9,10.1080/14778238.2018.1439675
8950cf50-4c7d-4c04-ac9e-d7529ecc6b1b,https://api.elsevier.com/content/abstract/scopus_id/85041524011,85041524011,2-s2.0-85041524011,"Kinship, partisanship, and patronage in Arab elections",Corstange D.,Electoral Studies,02613794,,52,,58-72,2018-04-01,2,10.1016/j.electstud.2018.01.006
af8ce915-884d-44f2-a55e-0dfeeaff4bfc,https://api.elsevier.com/content/abstract/scopus_id/85052944013,85052944013,2-s2.0-85052944013,Peer relationships,French D.C.,Handbook of Adolescent Development Research and Its Impact on Global Policy,,,,,130-149,2018-03-22,3,10.1093/oso/9780190847128.003.0007
a60d8868-56a8-417e-8e64-eca240d66b73,https://api.elsevier.com/content/abstract/scopus_id/85046007230,85046007230,2-s2.0-85046007230,Microbes and other shamanic beings,Giraldo Herrera C.E.,Microbes and Other Shamanic Beings,,,,,1-274,2018-03-09,20,10.1007/978-3-319-71318-2
9614f4e2-3a54-49d7-b8b1-6011276c0d24,https://api.elsevier.com/content/abstract/scopus_id/85040973915,85040973915,2-s2.0-85040973915,“The earth is your mosque”: narrative perspectives of environmental health and education in the Holy Quran,Aboul-Enein B.,Journal of Environmental Studies and Sciences,21906483,21906491,8,1,22-31,2018-03-01,12,10.1007/s13412-017-0444-7
1268cca8-3095-4629-8c32-13e8559ed23a,https://api.elsevier.com/content/abstract/scopus_id/85039868613,85039868613,2-s2.0-85039868613,"R&amp;D, foreign ownership, and corporate groups: Evidence from Japanese firms",Kwon H.,Research Policy,00487333,,47,2,428-439,2018-03-01,20,10.1016/j.respol.2017.11.010
effa2df6-bcd8-4a79-8bd4-d46c73f1965b,https://api.elsevier.com/content/abstract/scopus_id/85034612693,85034612693,2-s2.0-85034612693,Religious Regulation as Foreign Policy: Morocco's Islamic Diplomacy in West Africa,Wainscott A.M.,Politics and Religion,17550483,17550491,11,1,1-26,2018-03-01,15,10.1017/S1755048317000591
095a4009-75f0-46ea-8320-f5659bc3d6d4,https://api.elsevier.com/content/abstract/scopus_id/85033570580,85033570580,2-s2.0-85033570580,Women's Age at First Marriage and Long-Term Economic Empowerment in Egypt,Yount K.M.,World Development,0305750X,18735991,102,,124-134,2018-02-01,59,10.1016/j.worlddev.2017.09.013
f93ad47e-5e8a-4be8-aaf4-9509f7600f6a,https://api.elsevier.com/content/abstract/scopus_id/85027497836,85027497836,2-s2.0-85027497836,Flirting diasporically: visits ‘home’ facilitating diasporic encounters and complex communities,Wagner L.,Journal of Ethnic and Migration Studies,1369183X,14699451,44,2,321-340,2018-01-25,12,10.1080/1369183X.2017.1341716
73560733-5447-4f27-9477-2c6a63a56250,https://api.elsevier.com/content/abstract/scopus_id/85047484733,85047484733,2-s2.0-85047484733,Islam in Israel: Muslim communities in non-muslim states,Al-Atawneh M.,Islam in Israel: Muslim Communities in Non-Muslim States,,,,,1-196,2018-01-11,12,10.1017/9781108525671
653ea023-26b6-4995-8344-b5d791d7700b,https://api.elsevier.com/content/abstract/scopus_id/85045359748,85045359748,2-s2.0-85045359748,Evolution science and ethics in the third millennium: Challenges and choices for humankind,Cliquet R.,Evolution Science and Ethics in the Third Millennium: Challenges and Choices for Humankind,,,,,1-538,2018-01-10,11,10.1007/978-3-319-73090-5
e2806396-5b5e-4bef-b641-075a6a48fc0c,https://api.elsevier.com/content/abstract/scopus_id/85190244095,85190244095,2-s2.0-85190244095,Da’esh and Al-Qaida in Europe,Lal R.,Terrorist Criminal Enterprises: Financing Terrorism through Organized Crime,,,,,47-62,2018-01-01,1,
de4799b0-ad5e-4979-a847-78a226af0a56,https://api.elsevier.com/content/abstract/scopus_id/85188605750,85188605750,2-s2.0-85188605750,"Language in the Media: Representations, identities, ideologies",Johnson S.,"Language in the Media: Representations, identities, ideologies",,,,,1-396,2018-01-01,0,
681618d1-2291-4724-947e-e7ffe0da9e96,https://api.elsevier.com/content/abstract/scopus_id/85172136841,85172136841,2-s2.0-85172136841,"An Introduction to Religion and Politics: Theory and Practice, Second Edition",Fox J.,"An Introduction to Religion and Politics: Theory and Practice, Second Edition",,,,,1-240,2018-01-01,66,10.4324/9781315183787
3a8df1fb-47a3-4ead-9183-fd8e10e95b03,https://api.elsevier.com/content/abstract/scopus_id/85138967094,85138967094,2-s2.0-85138967094,The Economics of Entrepreneurship: Second Edition,Parker S.C.,The Economics of Entrepreneurship: Second Edition,,,,,1-896,2018-01-01,145,10.1017/9781316756706
98097a30-d066-4217-9bce-bfd65e9eac60,https://api.elsevier.com/content/abstract/scopus_id/85081889239,85081889239,2-s2.0-85081889239,Handbook of social status correlates,Ellis L.,Handbook of Social Status Correlates,,,,,1-490,2018-01-01,14,10.1016/C2015-0-04501-4
0c27b21d-a9da-4277-85ba-abc46ddc65b9,https://api.elsevier.com/content/abstract/scopus_id/85077008256,85077008256,2-s2.0-85077008256,State-of-the-art beach environmental quality from the tree of science platform,Botero C.M.,Coastal Research Library,22110577,22110585,24,,781-793,2018-01-01,3,10.1007/978-3-319-58304-4_39
7631cfdc-7c74-4e6c-a104-0949ef5b815f,https://api.elsevier.com/content/abstract/scopus_id/85076582649,85076582649,2-s2.0-85076582649,"Performances of Injustice: The Politics of Truth, Justice and Reconciliation in Kenya",Lynch G.,"Performances of Injustice: The Politics of Truth, Justice and Reconciliation in Kenya",,,,,1-338,2018-01-01,25,10.1017/9781108575164
8086c48e-eb8e-4f85-859a-76713bdb33a1,https://api.elsevier.com/content/abstract/scopus_id/85064530095,85064530095,2-s2.0-85064530095,"HUMANS, ANIMALS, AND THE CRAFT OF SLAUGHTER IN ARCHAEO-HISTORIC SOCIETIES",Seetah K.,"Humans, Animals, and the Craft of Slaughter in Archaeo-Historic Societies",,,,,1-260,2018-01-01,21,10.1017/9781108553544
44c54d8e-fcfa-46b8-b1a0-c37cd69bb198,https://api.elsevier.com/content/abstract/scopus_id/85054384486,85054384486,2-s2.0-85054384486,Religion and Mental Health: Research and Clinical Applications,Koenig H.G.,Religion and Mental Health: Research and Clinical Applications,,,,,1-363,2018-01-01,122,10.1016/C2016-0-00979-8
1c4a5372-41a2-45be-b2fc-2b1de88b803d,https://api.elsevier.com/content/abstract/scopus_id/85051560886,85051560886,2-s2.0-85051560886,Hospital logistics activities,Jawab F.,Proceedings of the International Conference on Industrial Engineering and Operations Management,,21698767,2018-March,,3228-3237,2018-01-01,27,
4f761aea-c725-4756-953d-4476e265b0a8,https://api.elsevier.com/content/abstract/scopus_id/85049067122,85049067122,2-s2.0-85049067122,Suburban Islam,Howe J.,Suburban Islam,,,,,1-308,2018-01-01,14,10.1093/oso/9780190258870.001.0001
e70e8681-d533-43be-9490-1e1a5ce103a6,https://api.elsevier.com/content/abstract/scopus_id/85049012453,85049012453,2-s2.0-85049012453,Piety and public opinion: Understanding indonesian islam,Pepinsky T.B.,Piety and Public Opinion: Understanding Indonesian Islam,,,,,1-194,2018-01-01,45,10.1093/oso/9780190697808.001.0001
84638181-9bbb-40a3-bb81-f2d88240a7ce,https://api.elsevier.com/content/abstract/scopus_id/85048833135,85048833135,2-s2.0-85048833135,Imagining neoliberal globalization in contemporary world fiction,Walonen M.K.,Imagining Neoliberal Globalization in Contemporary World Fiction,,,,,1-156,2018-01-01,2,10.4324/9781351120463
03ae8eef-0225-4f7c-a5b8-587dd6dab4e0,https://api.elsevier.com/content/abstract/scopus_id/85047321873,85047321873,2-s2.0-85047321873,Women and microfinance in the global south: Empowerment and disempowerment outcomes,Horton L.,Women and Microfinance in the Global South: Empowerment and Disempowerment Outcomes,,,,,1-258,2017-12-28,6,10.1017/9781108291286
e5c988d8-ba14-4210-b2bb-affc054b5004,https://api.elsevier.com/content/abstract/scopus_id/84961216377,84961216377,2-s2.0-84961216377,Predictors of export performance in developing economies: a longitudinal analysis of Moroccan SMEs,El Makrini H.,Journal of Strategic Marketing,0965254X,14664488,25,7,530-546,2017-11-10,13,10.1080/0965254X.2016.1148765
abc40b5c-fd38-47d9-97c2-888ef1d752e2,https://api.elsevier.com/content/abstract/scopus_id/85033362696,85033362696,2-s2.0-85033362696,First birth and the trajectory of women's empowerment in Egypt,Samari G.,BMC Pregnancy and Childbirth,,14712393,17,,,2017-11-08,20,10.1186/s12884-017-1494-2
7c491aee-638d-4745-9404-6daca18a0da6,https://api.elsevier.com/content/abstract/scopus_id/85029007888,85029007888,2-s2.0-85029007888,How can delinquency among people with a Turkish or Arab migration background be explained?: A survey among forensic experts,Schmidt S.,"Forensische Psychiatrie, Psychologie, Kriminologie",18627072,18627080,11,4,304-321,2017-11-01,5,10.1007/s11757-017-0443-2
d10dce60-fc36-4815-af1c-813a7933fea8,https://api.elsevier.com/content/abstract/scopus_id/85043428244,85043428244,2-s2.0-85043428244,Insect biotypes and host plant resistance,Taggar G.K.,Breeding Insect Resistant Crops for Sustainable Agriculture,,,,,387-387,2017-10-16,7,10.1007/978-981-10-6056-4_13
f03f9d05-69c8-4507-a3aa-a0e273eaa77c,https://api.elsevier.com/content/abstract/scopus_id/85122909218,85122909218,2-s2.0-85122909218,Conversion to Roman catholicism: A matter of mind and heart,,Routledge Library Editions: 19th Century Religion,,,4,,380-408,2017-09-14,0,
4a551156-4759-411e-af21-afddfb0220db,https://api.elsevier.com/content/abstract/scopus_id/85069309090,85069309090,2-s2.0-85069309090,The journey to Rome: Conversion literature by nineteenth-century American catholics,Bochen C.M.,The Journey to Rome: Conversion Literature by Nineteenth-Century American Catholics,,,4,,1-436,2017-09-06,0,10.4324/9781315115184
0c3467bb-a637-48ad-9997-9e4a4a85fe01,https://api.elsevier.com/content/abstract/scopus_id/85044219997,85044219997,2-s2.0-85044219997,Reading reform in Egypt: Do the second-grade textbooks reflect the new direction?,Boyle H.N.,Prospects,00331538,15739090,47,3,197-213,2017-09-01,2,10.1007/s11125-018-9435-z
b353d9cb-c41c-4d02-8c69-0e0e77f5dfc6,https://api.elsevier.com/content/abstract/scopus_id/85032377652,85032377652,2-s2.0-85032377652,Notes for genera: Ascomycota,Wijayawardene N.N.,Fungal Diversity,15602745,18789129,86,1,1-594,2017-09-01,361,10.1007/s13225-017-0386-0
7682c7d0-09d8-441c-bf29-907d0bd4d22d,https://api.elsevier.com/content/abstract/scopus_id/85040636848,85040636848,2-s2.0-85040636848,The colonial technologies and practices of Australian planning,Jackson S.,Planning in Indigenous Australia: From Imperial Foundations to Postcolonial Futures,,,,,72-91,2017-07-28,3,10.4324/9781315693668
2171d727-4597-44cd-9cfe-4bd19717a15e,https://api.elsevier.com/content/abstract/scopus_id/85011697000,85011697000,2-s2.0-85011697000,Reviving demand-pull perspectives: The effect of demand uncertainty and stagnancy on R&amp;D strategy,García-Quevedo J.,Cambridge Journal of Economics,0309166X,14643545,41,4,1087-1122,2017-07-01,32,10.1093/cje/bew042
15879b37-e74e-4958-8c5c-388b13bd4483,https://api.elsevier.com/content/abstract/scopus_id/85033681784,85033681784,2-s2.0-85033681784,Association between intimate partner violence &amp; HIV/AIDSl: Exploring the pathways in Indian context,Patrikar S.,Indian Journal of Medical Research,09715916,,145,June,815-823,2017-06-01,11,10.4103/ijmr.IJMR_1782_14
37ccfc26-9d53-4b75-bad7-cc51b9d7bfa7,https://api.elsevier.com/content/abstract/scopus_id/85080633599,85080633599,2-s2.0-85080633599,A framework for comparative study of minority-group aspirations,Mikesell M.W.,Politics: Critical Essays in Human Geography,,,,,429-452,2017-05-15,0,
2d172c3b-f686-4e0f-900a-5db81fa8a055,https://api.elsevier.com/content/abstract/scopus_id/85020385305,85020385305,2-s2.0-85020385305,Allele diversity of hordein-coding loci Hrd A and Hrd B in cultivated (Hordeum vulgare L.) and wild (Hordeum spontaneum C. Koch) barley in Turkey (as part of the Fertile Crescent),Pomortsev A.A.,Russian Journal of Genetics,10227954,16083369,53,4,455-464,2017-04-01,4,10.1134/S1022795417030097
4417471a-2f9e-4930-a1e1-23824edc0fd9,https://api.elsevier.com/content/abstract/scopus_id/85019757043,85019757043,2-s2.0-85019757043,Yemen's tribal idiom: An ethno-historical survey of genealogical models,Varisco D.M.,Journal of Semitic Studies,00224480,,62,1,217-241,2017-04-01,8,10.1093/jss/fgw065
0e2bf4e4-92c8-451d-aa31-fcb740d380c3,https://api.elsevier.com/content/abstract/scopus_id/84995570257,84995570257,2-s2.0-84995570257,"Do we provide affordable, accessible and administrable health care? An assessment of SES differential in out of pocket expenditure on delivery care in India",Pradhan J.,Sexual and Reproductive Healthcare,18775756,18775764,11,,69-78,2017-03-01,9,10.1016/j.srhc.2016.10.006
a993f944-49f8-463e-b85e-201a8915cc43,https://api.elsevier.com/content/abstract/scopus_id/85106533767,85106533767,2-s2.0-85106533767,European external action: The making of EU diplomacy in Kenya,Bachmann V.,European External Action: The Making of EU Diplomacy in Kenya,,,,,1-216,2017-02-24,0,10.4324/9781315580883
1e30ab52-5235-491d-a99b-1a153941fa21,https://api.elsevier.com/content/abstract/scopus_id/85042785907,85042785907,2-s2.0-85042785907,Cross-National Public Opinion about Homosexuality: Examining Attitudes across the globe,Adamczyk A.,Cross-National Public Opinion about Homosexuality: Examining Attitudes across the Globe,,,,,1-291,2017-01-31,76,
be5e1f96-58eb-474d-a7aa-fdedad887dd1,https://api.elsevier.com/content/abstract/scopus_id/85027500229,85027500229,2-s2.0-85027500229,"Travelling to the homeland over a double diaspora: Memory, landscape and sense of belonging. insights from Transylvanian Saxons",Corsale A.,"Tourism and Memories of Home: Migrants, Displaced People, Exiles and Diasporic Communities",,,,,179-199,2017-01-17,1,
7f08b42d-f27f-4b4e-a716-97bc125f5cc9,https://api.elsevier.com/content/abstract/scopus_id/85184452300,85184452300,2-s2.0-85184452300,Migration and the Search for Home: Mapping Domestic Space in Migrants’ Everyday Lives,Boccagni P.,Mobility and Politics,27313867,27313875,Part F1927,,1-128,2017-01-01,23,10.1057/978-1-137-58802-9
74e23629-430f-4bfc-a279-163accbb5e1f,https://api.elsevier.com/content/abstract/scopus_id/85141091868,85141091868,2-s2.0-85141091868,Human Interaction with the Environment in the Red Sea: Selected Papers of Red Sea Project VI,Agius D.A.,Human Interaction with the Environment in the Red Sea: Selected Papers of Red Sea Project VI,,,,,1-442,2017-01-01,0,10.1163/9789004330825
a97b893d-9ed8-4cf9-8c8a-357aa43d922d,https://api.elsevier.com/content/abstract/scopus_id/85077308822,85077308822,2-s2.0-85077308822,Implementers? The role of international organisations in EU funding for external migration policy,Den Hertog L.,Journal of Regional Security,2217995X,24060364,12,1,5-26,2017-01-01,5,10.11643/issn.2217-995X171SPH75
6f2d2d85-f3ad-4f93-8c2c-ec67e1c5bd80,https://api.elsevier.com/content/abstract/scopus_id/85064376206,85064376206,2-s2.0-85064376206,The geology of Egypt,Said R.,The Geology of Egypt,,,,,1-734,2017-01-01,51,10.1201/9780203736678
9fe808b1-ffc2-452e-ac25-27e6fe0c1f6f,https://api.elsevier.com/content/abstract/scopus_id/85051555374,85051555374,2-s2.0-85051555374,"A history of conversion to Islam in the United States, volume 2: The African American Islamic renaissance, 1920-1975",Bowen P.D.,Muslim Minorities,15707571,,25,,1-732,2017-01-01,1,
43447c66-ac47-4fb4-9353-af0fc76d6621,https://api.elsevier.com/content/abstract/scopus_id/85038084372,85038084372,2-s2.0-85038084372,Killing others: A natural history of ethnic violence,Lange M.,Killing Others: A Natural History of Ethnic Violence,,,,,1-239,2017-01-01,8,
1fc29f27-9e44-4785-869e-ee0ea751ac55,https://api.elsevier.com/content/abstract/scopus_id/85037577461,85037577461,2-s2.0-85037577461,"The sound of Navajo country: Music, language, and diné belonging",Jacobsen K.M.,"The Sound of Navajo Country: Music, Language, and Dine Belonging",,,,,1-181,2017-01-01,20,
7fd30b7d-47ee-4412-9a4c-03113175731b,https://api.elsevier.com/content/abstract/scopus_id/85037350316,85037350316,2-s2.0-85037350316,The transcontinental Maghreb: Francophone literature across the mediterranean,Talbayev E.T.,The Transcontinental Maghreb: Francophone Literature Across the Mediterranean,,,,,1-260,2017-01-01,18,
21746d81-e9af-4579-88c6-c6bec52e04ca,https://api.elsevier.com/content/abstract/scopus_id/85037332235,85037332235,2-s2.0-85037332235,"Being a ""good"" son and a ""good"" daughter: Voices of Muslim immigrant adolescents",Giuliani C.,Social Sciences,,20760760,6,4,,2017-01-01,28,10.3390/socsci6040142
f16f48b1-1b2e-42c4-8f28-244680c5c0b4,https://api.elsevier.com/content/abstract/scopus_id/85020056042,85020056042,2-s2.0-85020056042,When households go solar: Determinants of uptake of a Photovoltaic Scheme and policy insights,Briguglio M.,Energy Policy,03014215,,108,,154-162,2017-01-01,93,10.1016/j.enpol.2017.05.039
a11aca5a-03f7-47c7-a3df-5aafa3e6a5b2,https://api.elsevier.com/content/abstract/scopus_id/85010568226,85010568226,2-s2.0-85010568226,Cultural heritage in Mali in the neoliberal era,De Jorio R.,Cultural Heritage in Mali in the Neoliberal Era,,,,,1-208,2017-01-01,4,
a4239fd0-f1aa-44bd-8154-75b3e592632d,https://api.elsevier.com/content/abstract/scopus_id/85026709496,85026709496,2-s2.0-85026709496,"Bacterial Toxins - Structure, Properties and Mode of Action",Austin J.W.,Microbial Toxins in Dairy Products,,,,,71-93,2016-12-23,0,10.1002/9781118823095.ch3
e3476d8a-b1be-4354-96a2-fdf69bbdcc27,https://api.elsevier.com/content/abstract/scopus_id/84992170423,84992170423,2-s2.0-84992170423,Quantitative Empirical Studies on Women’s Issues in Islamic Cultures: Introduction to Special Issue,Sakallı-Uğurlu N.,Sex Roles,03600025,15732762,75,11-12,535-542,2016-12-01,4,10.1007/s11199-016-0689-8
9c0350dc-d5f1-40bd-9850-2d4342c3bde2,https://api.elsevier.com/content/abstract/scopus_id/84989955940,84989955940,2-s2.0-84989955940,THE PROTECTION QUESTION: CENTRAL ASIANS and EXTRATERRITORIALITY in the LATE OTTOMAN EMPIRE,Can L.,International Journal of Middle East Studies,00207438,14716380,48,4,679-699,2016-11-01,23,10.1017/S0020743816000829
e3e8b21a-f853-4d3b-bad2-37538bcd5a06,https://api.elsevier.com/content/abstract/scopus_id/85067146414,85067146414,2-s2.0-85067146414,Changing veils: Women and modernisation in North Yemen,Makhlouf C.,Changing Veils: Women and Modernisation in North Yemen,,,2,,1-103,2016-10-04,1,10.4324/9781315523699
22aea4ce-c7c2-4623-b893-56f6982ed0ab,https://api.elsevier.com/content/abstract/scopus_id/84988737054,84988737054,2-s2.0-84988737054,Factors associated with psychiatric symptoms and psychiatric disorders in ethnic minority youth,Adriaanse M.,European Child and Adolescent Psychiatry,10188827,1435165X,25,10,1067-1079,2016-10-01,9,10.1007/s00787-016-0829-2
c949ba24-3b1b-401b-9d3c-88aa328e6b40,https://api.elsevier.com/content/abstract/scopus_id/84973138076,84973138076,2-s2.0-84973138076,"Conceptualising the relationship between shopper religiosity, perceived risk and the role of moral potency",Baazeem T.,Journal of Consumer Behaviour,14720817,14791838,15,5,440-448,2016-09-01,22,10.1002/cb.1583
cfdd4495-7f0f-4253-8a07-efd938de09d2,https://api.elsevier.com/content/abstract/scopus_id/84961839288,84961839288,2-s2.0-84961839288,"The long arm of the state? Transnationalism, Islam, and nation-building: the case of Turkey and Morocco",Sunier T.,Contemporary Islam,18720218,18720226,10,3,401-420,2016-09-01,16,10.1007/s11562-016-0353-7
19d734c7-2dd5-49ee-9783-f3c28853b8be,https://api.elsevier.com/content/abstract/scopus_id/84983535219,84983535219,2-s2.0-84983535219,Current Research on Linguistic Variation in the Arabic-Speaking World,Horesh U.,Language and Linguistics Compass,,1749818X,10,8,370-381,2016-08-01,19,10.1111/lnc3.12202
88067506-8393-43e0-ab65-3123cab2907f,https://api.elsevier.com/content/abstract/scopus_id/84963548260,84963548260,2-s2.0-84963548260,Interest Organizations and Distributive Politics: Small-Business Subsidies in Mexico,Palmer-Rubin B.,World Development,0305750X,18735991,84,,97-117,2016-08-01,13,10.1016/j.worlddev.2016.03.019
adb08327-8b52-46c5-a943-3df6a01f009c,https://api.elsevier.com/content/abstract/scopus_id/85043785685,85043785685,2-s2.0-85043785685,Partner choices of the second generation of Turkish and former Yugoslav origin in Switzerland: A comparative analysis,Topgül C.,Swiss Journal of Sociology,03793664,22978348,42,2,355-373,2016-07-01,0,10.1515/sjs-2016-0016
3696ba0f-4622-464d-95be-de19529ae2dc,https://api.elsevier.com/content/abstract/scopus_id/84975116900,84975116900,2-s2.0-84975116900,The emergent queer: Homosexuality and Nigerian fiction in the 21st century,Green-Simms L.,Research in African Literatures,00345210,15272044,47,2,139-161,2016-06-01,28,10.2979/reseafrilite.47.2.09
3968e37e-4554-4f01-9c00-63d8acdeb343,https://api.elsevier.com/content/abstract/scopus_id/85086137019,85086137019,2-s2.0-85086137019,"Social integration and intermarriage in Europe: Islam, partner-choices and parental influence",Carol S.,"Social Integration and Intermarriage in Europe: Islam, Partner-Choices and Parental Influence",,,,,1-208,2016-04-28,13,10.4324/9781315562858
